stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
402,"KURP06","Kurpińskiego",52.4506116000,16.9217926900,A
803,"RKAP05","Rondo Kaponiera",52.4070300000,16.9132234300,A
1325,"DASZ02","Daszewicka",52.3181933900,16.9540910700,A
261,"ZISWI01","Zielątkowo/Świerkowa",52.5544832400,16.7979004100,C
278,"ZOZYT02","Złotkowo/Żytnia",52.5012182000,16.8372413600,B
771,"OGNI02","Ognik",52.4077237900,16.8676297000,A
4021,"SERB41","Serbska",52.4326420000,16.9463850000,A
259,"ZIOSP01","Zielątkowo/OSP",52.5605177300,16.7978700900,C
106,"TRAU43","Traugutta",52.3847652100,16.9151159000,A
491,"ROSO02","Rondo Solidarności",52.4338715700,16.9373713900,A
1185,"JAASF02","Janikowo/Asfaltowa",52.4404412077,17.0272191149,B
726,"BUDZ02","Budziszyńska",52.3882810900,16.8492768200,A
417,"UAMG02","UAM Wydział Geografii",52.4653034743,16.9416104897,A
2401,"GTCME02","Gortatowo/Cmentarz",52.4206920000,17.0957450000,B
960,"KOGRA01","Komorniki/Granica",52.3362958144,16.8237565884,B
2478,"SDPIA02","Swarzędz/Piaski",52.4076060000,17.0759670000,B
2546,"ZASPA02","Zalasewo/Spacerowa",52.3810760000,17.0721880000,B
2555,"GAAKA01","Garby Wielkie/Akacjowa",52.3746820000,17.0713590000,C
1891,"RKBOC01","Rokietnica/Boczna",52.5184315700,16.7457890700,B
3884,"NAKOB03","Napachanie/Kobylnicka",52.4838937565,16.7285555470,B
735,"STMI02","Stadion Miejski",52.3949161200,16.8630307900,A
1555,"SPKA01","Spławska",52.3574831700,16.9996995800,A
2584,"MGOKR02","M. Goślina/Okrężna",52.5843184400,17.0176234700,C
415,"UAMK01","UAM Kampus",52.4640625100,16.9305030700,A
1395,"STAR02","Starołęka PKM",52.3687683500,16.9327245900,A
7,"POZN41","Poznańska",52.4133151800,16.9151929400,A
572,"PSPK01","Psarskie Przejazd Kolejowy",52.4714238200,16.8019574200,A
188,"ROLN41","Rolna",52.3840706900,16.9181281100,A
2160,"BBBBK02","Babki/Babicka",52.3136355491,16.9382457652,B
2375,"PRKLO01","Promnice/Klonowa",52.5523326400,16.9622567400,C
473,"LENA02","Lechicka/Naramowicka",52.4400103500,16.9469135500,A
2345,"XOSTA02","Kobylnica/Węzeł",52.4457810000,17.0763050000,B
167,"PLWL41","Pl. Wiosny Ludów",52.4050400000,16.9317400000,A
2502,"JASZY01","Janikowo/Szybowcowa",52.4400610000,17.0448080000,B
492,"ROSO01","Rondo Solidarności",52.4356201400,16.9392529900,A
3238,"KNCME01","Konarzewo/Cmentarz",52.3332330000,16.7039650000,C
926,"LUSTR01","Luboń/Streicha",52.3480951309,16.8904902901,B
426,"DUNZ01","Dziurawcowa",52.4789199600,16.9455025000,A
235,"RSTA44","Rondo Starołęka",52.3803896900,16.9422208600,A
3374,"PLWOL92","Plewiska/Wołczyńska",52.3763700000,16.8258700000,B
1857,"RKKAL02","Rokietnica/Os. Kalinowe",52.5042358400,16.7433414100,B
643,"KOPC01","Kopciuszka",52.4129460500,16.8377082000,A
3203,"DOWDW01","Dopiewo/Więckowska II",52.3732438629,16.6596524835,C
1801,"SZDWO03","Szreniawa/Dworcowa",52.3186180125,16.7921754027,C
645,"ZLOT02","Złotowska",52.4129048700,16.8342091100,A
340,"SS I02","Szarych Szeregów I",52.4618071800,16.8850988000,A
495,"POLA01","Połabska",52.4357412600,16.9293871500,A
2920,"CEZDR01","Czerwonak/Zdroje",52.4705421100,17.0008158400,B
4154,"RKPKM01","Rokietnica/Węzeł Przesiadkowy",52.5117320000,16.7533180000,B
2169,"CZSTA01","Czapury/Stacja Energetyczna",52.3309863000,16.9109873900,B
706,"DBBUK01","Dąbrowa/Szkolna",52.4035842300,16.7401152300,C
2621,"KDNIE01","Kórnik/Pl. Niepodległości",52.2478430300,17.0882067500,C
311,"SLLAK02","Suchy Las/Łąkowa",52.4805539000,16.8790552200,B
1137,"MAGA04","Małe Garbary",52.4113480200,16.9369076300,A
1558,"SPLA02","Spławie",52.3513448400,17.0228163600,A
2601,"MLMLO01","Młodasko/",52.4777220000,16.5402780000,C
2203,"OWPAR01","Owińska/Parkowa",52.5112683800,16.9771534100,C
1045,"BUCZ02","Buczka",52.3633451300,16.8791685200,A
3245,"KNSZM01","Konarzewo/Szmaragdowa",52.3451636375,16.7184318585,C
1204,"KZOSL01","Koziegłowy/Os. Leśne",52.4524286780,16.9913729934,B
1381,"SWAC02","Św. Antoniego Cmentarz",52.3632276100,16.9371122600,A
2604,"BVBYT02","Bytyń/",52.4873340000,16.5044950000,C
1334,"GLUS01","Głuszyna",52.3217432600,16.9478140500,A
2605,"PXZEG02","Bytyń/Żeglarska",52.4966370000,16.4966020000,C
3129,"KNKSH02","Konarzewo/Ks. Hartlieba",52.3431159868,16.6952477264,C
457,"OLOK02","Os. Łokietka",52.4481196400,16.9428784000,A
2977,"KOKSW04","Komorniki/Ks.Wawrzyniaka",52.3474319100,16.8046777600,B
990,"LUPSZ02","Luboń/Puszkina",52.3528302095,16.8828311147,B
1280,"CZEK01","Czekalskie",52.4047970400,16.9844423300,A
1518,"TORW01","Torowa Wiadukt",52.3687141600,16.9879418500,A
4061,"TLLZA02","Trzcielin/Leśne Zacisze",52.3276247381,16.6732146842,C
524,"TRUS01","Truskawiecka",52.4423864600,16.8867968800,A
406,"OSCH02","Os. Chrobrego",52.4515616700,16.9119593900,A
3370,"LEDWO03","Łęczyca/Dworcowa",52.3162622437,16.8821227516,B
1448,"ARPO01","Armii Poznań",52.4213823500,16.9229206700,A
341,"SS I01","Szarych Szeregów I",52.4623720600,16.8860637900,A
1422,"OSPO01","Os. Polan",52.3832711600,16.9610202400,A
361,"HULE02","Hulewiczów",52.4558212400,16.8984131000,A
3337,"LKSTO02","Lusówko/Storczyka",52.4184196840,16.6414416502,C
1918,"SOSAN01","Sobota/Sanktuarium",52.5225534100,16.7978945500,B
2220,"KZLIP01","Koziegłowy/Lipowa",52.4540658000,16.9844318900,B
239,"MORO71","Most Św. Rocha",52.4026611500,16.9423726100,A
1889,"KSPET02","Krzyszkowo/Pętla",52.5242490756,16.7312266659,B
394,"OSBA01","Os. Batorego",52.4607028300,16.9289892400,A
2919,"DEKAS04","Dębogóra/Kasztanowa",52.4914314000,17.0959654100,C
1833,"KCJON02","Kicin/Jonschera",52.4574087500,17.0166881500,B
200,"STAR42","Starołęka PKM",52.3685595700,16.9323682800,A
1181,"PRZA01","Prząśniczki",52.4338518300,17.0086279000,A
502,"PIAT04","Piątkowska",52.4412872773,16.9118297267,A
3120,"TRCZI01","Trzek/Czereśniowa",52.3587731427,17.1524222827,B
1656,"SOLN01","Solna",52.4116894100,16.9286558400,A
3746,"KDBWI02","Kórnik/Bnin Witosa",52.2257259700,17.0909695900,C
2618,"KDREJ01","Kórnik/Reja",52.2529472800,17.0821979700,C
317,"MOKO01","Morasko Kościół",52.4884915500,16.9089182200,A
3093,"LUSRY01","Luboń/Strumykowa",52.3444420093,16.8984003440,B
3241,"KNSZK01","Konarzewo/Szkoła",52.3357995968,16.7184318585,C
1523,"WIEP01","Wieprawska",52.3690562500,17.0002105900,A
1110,"OPRZ02","Os. Przyjaźni",52.4306230500,16.9298942700,A
1699,"BUDZ42","Budziszyńska",52.3884567400,16.8498179200,A
2500,"BGLIG01","Bogucin/Ligowiec",52.4377110000,17.0365700000,B
2356,"GROKR02","Gruszczyn/Okrężna",52.4396300000,17.0747600000,B
338,"LEWI01","Łęgowskiego Wiadukt",52.4634171200,16.8886480300,A
1038,"JESI02","Jesionowa",52.3699119500,16.8928968800,A
3855,"ROWIC01","Rosnówko/Wichrowa",52.3066573524,16.7624684276,C
466,"UMUL03","Umultowska",52.4433248000,16.9282241200,A
1187,"JAOGR01","Janikowo/Ogrodnicza",52.4436050000,17.0324690000,B
1210,"GDYN01","Gdyńska",52.4319706154,16.9795817003,A
2544,"ZARAD02","Zalasewo/Ukośna",52.3847890000,17.0740570000,B
2616,"SYJEZ01","Skrzynki/Jeziorna",52.2669041600,17.0701069100,C
482,"WIML01","Wilczy Młyn",52.4380629200,16.9530740700,A
383,"SZLI02","Szeligowskiego",52.4625870400,16.9176231500,A
2676,"SCPKM01","Szczodrzykowo/Kórnik PKM",52.2810362700,17.1047215800,C
3747,"KDBWI01","Kórnik/Bnin Witosa",52.2265947600,17.0917649000,C
17,"SWLE42","Św. Leonarda",52.4326700000,16.9112600000,A
1743,"PLRYN01","Plewiska/Rynek",52.3686891100,16.8127774200,B
1367,"LYKA01","Łysogórska",52.3438501700,16.9401517500,A
4080,"MELIS04","Mielno/Lisia",52.4905023414,17.0692486554,C
883,"PULIB01","Puszczykowo/Libelta",52.2745733600,16.8581409100,C
4212,"PLPLD91","Plewiska/Południowa",52.3733790809,16.8193145618,B
3875,"GWOSI01","Gaj Wielki/Osiedlowa",52.4564090000,16.5787980000,C
2102,"GRDLII01","Góra/Długa II",52.4864682700,16.6479383900,C
4219,"UE42","Uniwersytet Ekonomiczny",52.4067142700,16.9172526600,A
1167,"HLDA01","Hlonda",52.4200346500,16.9617654700,A
221,"FRWO42","Franowo",52.3816632800,17.0014708200,A
1952,"BNPRZ01","Baranowo/Przemysława",52.4341041698,16.7962189751,B
623,"OGDY04","Ogrody",52.4178847900,16.8810942800,A
1841,"KISTA02","Kiekrz/Starzyńska",52.4969236000,16.7690681300,B
2648,"JWDOL01","Jeziory Wielkie/Doliwiec Leśny",52.1739889900,17.1405794000,D
1176,"BOBA02","Bogucin Bałtycka",52.4298729300,17.0090791800,A
294,"JENEK01","Jelonek/Nektarowa",52.4832714600,16.8592365100,B
1160,"BALA03","Bałtycka",52.4266050100,16.9774817000,A
2198,"OWLIP01","Owińska/Lipowa",52.5168477500,16.9854892500,C
667,"MALW01","Malwowa",52.3968425900,16.8034918500,A
245,"CHKOS02","Chludowo/Kościół",52.5574263100,16.8454754500,C
609,"WICH02","Wichrowa",52.4315909200,16.8092375000,A
1631,"WYKO01","Wykopy",52.3712425878,16.8635577369,A
2398,"SDCZW01","Swarzędz/Os. Czwartaków",52.4174950000,17.0827340000,B
682,"DKPAR02","Dąbrówka/Parkowa",52.3844889000,16.7440964600,C
2494,"SDKUT01","Swarzędz/Kościuszki",52.4049440000,17.0804810000,B
1773,"RKAP73","Rondo Kaponiera",52.4076135300,16.9134023000,A
2109,"GRSZK01","Góra/Szkolna",52.4816233900,16.6333034400,C
2364,"CYSZK01","Chyby/Szkolna",52.4585900000,16.7774680000,B
199,"STAR41","Starołęka PKM",52.3684353700,16.9316765000,A
3710,"BEPRZ02","Biskupice/Przylesie",52.4589660000,17.1670430000,C
2339,"MAPET01","Markowice/Pętla",52.3124303300,17.2273192200,B
2572,"MGMOD01","M. Goślina/Modrzewiowa",52.5664568900,17.0025375100,C
603,"SMOC02","Smochowice",52.4309740800,16.8323331200,A
4163,"MACZ01","Maczka",52.4237505141,16.9134678163,A
3704,"BOKRE02","Bolechowo/Kręta",52.5432544639,16.9947082027,C
366,"OJLY01","Os. Jagiełły",52.4547267200,16.9045831000,A
697,"DODWK01","Dopiewo/Dworzec Kolejowy",52.3542555700,16.6787559800,C
1887,"KSKOS02","Krzyszkowo/Koszycy",52.5186891100,16.7367092100,B
2399,"SDCYB01","Swarzędz/Cybińska",52.4168250000,17.0885780000,B
2042,"TPCZE01","Tarnowo Pdg/Czereśniowa",52.4666075600,16.6757365800,C
875,"MORZM01","Mosina/Rzeczypospolitej Mosińskiej",52.2510109700,16.8514883300,C
3138,"CESWW01","Czerwonak/Św. Wojciecha",52.4575844467,16.9933209918,B
555,"PUSA21","Puszkina",52.4527436201,16.8650482508,A
405,"KURP03","Kurpińskiego",52.4517358000,16.9203743600,A
1134,"MAGA01","Małe Garbary",52.4117352000,16.9388622900,A
1008,"WOLO02","Wołowska",52.3704000800,16.8428975300,A
754,"KRAS01","Kraszewskiego",52.4089167600,16.9017838200,A
34,"ARPO41","Armii Poznań",52.4213219800,16.9236569500,A
1548,"SWKI02","Świątniczki",52.3359999800,17.0108321500,A
1567,"KOZAK01","Komorniki/Zakładowa Wirenka",52.3352858900,16.8083921300,B
1424,"DRDE01","Droga Dębińska",52.3874419000,16.9305755000,A
1759,"GLTEC01","Głuchowo/Tęczowa",52.3449651909,16.7749975990,C
1592,"ROLN01","Rolna",52.3830106300,16.9168849600,A
2552,"ZATRA01","Zalasewo/Transportowa",52.3823110000,17.0672580000,B
2201,"OWPKM01","Owińska/PKM",52.5119126300,16.9871035600,C
404,"KURP01","Kurpińskiego",52.4509611200,16.9194839200,A
1764,"KOKSW01","Komorniki/Ks.Wawrzyniaka",52.3471480900,16.8034285300,B
2949,"KICZE01","Kiekrz/Czereśniowa",52.4985931340,16.7506476194,B
909,"LUKOS01","Luboń/Kościół",52.3308280912,16.8772084830,B
942,"LUPSI02","Luboń/Park Siewcy",52.3320913216,16.8890588064,B
4222,"TARN92","Tarnobrzeska",52.3476892434,16.9194741446,A
2756,"RBSZE02","Robakowo/Szeroka",52.3068938600,17.0756328800,B
837,"RSTA01","Rondo Starołęka",52.3814707300,16.9430293300,A
1259,"DYMK02","Dymka",52.3940191500,16.9903327900,A
517,"RZEP01","Rzepeckiej",52.4552832200,16.8824574500,A
2751,"RBSKO01","Robakowo/Szkolna Rondo",52.3088719400,17.0704373300,B
1606,"NIEZ01","Niezłomnych",52.4016158400,16.9230161800,A
110,"ROZA41","Różana",52.3965092000,16.9245683000,A
2103,"GRDLII02","Góra/Długa II",52.4865941200,16.6479876800,C
260,"ZISWI02","Zielątkowo/Świerkowa",52.5538325900,16.7978270700,C
587,"STOB02","Stobnicka",52.4534762600,16.8012951900,A
2640,"BHDZI02","Błażejewko/Działkowa",52.2043970800,17.1034709100,C
2372,"PRISK01","Promnice/Klub Iskra",52.5485452200,16.9625585300,C
2440,"LOPOP02","Łowęcin/II (Poprzeczna)",52.4198480000,17.1415980000,C
1619,"RJEZ72","Rynek Jeżycki",52.4120324500,16.9035799100,A
1751,"PLENE02","Plewiska/Stacja Energetyczna",52.3711354000,16.7810500900,B
2310,"LPLIP01","Lipowiec/",52.3182178400,17.1838974100,B
4033,"SZYD01","Szydłowiecka",52.3580787896,16.9448719112,A
1098,"WYSP01","Wyspiańskiego",52.3983249400,16.9001994500,A
1529,"SANT02","Sanocka",52.3613348000,16.9797234700,A
3677,"SDWPR01","Swarzędz/Węzeł Przesiadkowy",52.4043421144,17.0733955307,B
575,"NJEZ02","Nad Jeziorem",52.4728173700,16.7949431100,A
975,"LUKLL01","Luboń/Kołłątaja",52.3424755128,16.8615211931,B
1237,"DARZ01","Darzybór",52.3883460100,17.0297466500,A
2045,"TPROL01","Tarnowo Pdg/Rolna",52.4627846300,16.6713136300,C
2249,"KLPOL01","Kleszczewo/Polna",52.3323756600,17.1913852400,B
269,"GOPKM01","Golęczewo/PKM",52.5352214100,16.8254695100,C
3251,"PADWR01","Palędzie/Dworzec Kolejowy",52.3744788387,16.7444051700,C
2467,"PKFOL01","Paczkowo/Folwarczna",52.4027530000,17.1636350000,C
131,"KATE41","Katedra",52.4100296800,16.9473154100,A
2255,"KLSTR02","Kleszczewo/Baza ZK",52.3337428200,17.1638608200,B
4078,"DPPOL01","Dopiewiec/Polarna",52.3724710000,16.7133200000,C
656,"PLL02","Port Lotniczy Ławica",52.4146372853,16.8267376162,A
323,"DESZ01","Deszczowa",52.4719328406,16.9023406135,A
2219,"CESZK02","Czerwonak/Szkolna",52.4643364200,16.9817766500,B
2044,"TPROL02","Tarnowo Pdg/Rolna",52.4622162200,16.6728974400,C
3940,"WLOD42","Włodarska",52.4360035765,16.9470117579,A
2624,"KDBIE02","Kórnik/Bnin Armii Krajowej",52.2347983900,17.0946002100,C
1854,"RKSZK01","Rokietnica/Szkoła",52.5100238900,16.7401691700,B
2536,"SDKUP01","Swarzędz/Kupiecka",52.3975620000,17.0725090000,B
1718,"ULAN01","Ułańska",52.3991892000,16.8941675000,A
640,"FOED02","Folwark Edwardowo",52.4123307300,16.8463949300,A
296,"ZLGRZ01","Złotniki/Os. Grzybowe",52.4801889181,16.8593813464,B
237,"RSTA48","Rondo Starołęka",52.3797589900,16.9443395900,A
2260,"NGOZD02","Nagradowice/Ośrodek Zdrowia",52.3206873800,17.1474324600,B
3874,"WTWIT01","Witkowice/Gorgoszewo Skrzyżowanie ",52.4818740000,16.5255420000,C
496,"WIKT02","Wiktoria",52.4390781600,16.9303707900,A
1399,"BYST01","Bystra",52.3712076400,16.9343372100,A
94,"GLHE44","Głogowska/Hetmańska",52.3897983100,16.8949471800,A
1446,"PRNZ04","Przepadek",52.4190104000,16.9233086300,A
3246,"KNSZM02","Konarzewo/Szmaragdowa",52.3454973866,16.7182990404,C
769,"OPAL01","Opalenicka",52.4049046300,16.8873494100,A
949,"WILAS01","Wiry/Laskowska",52.3155040386,16.8605176788,B
2794,"PUNAD02","Puszczykowo/Nadwarciańska",52.2660436900,16.8726870200,C
1335,"BBBAB02","Babki/",52.3169076300,16.9313970600,B
3165,"MALW03","Malwowa",52.3979458289,16.8029336665,A
929,"LUOKR01","Luboń/Okrzei",52.3464174385,16.8869779900,B
720,"KWIA01","Os. Kwiatowe",52.3824107071,16.8321241268,A
319,"MOCM01","Morasko Cmentarz",52.4846278500,16.9101536300,A
1666,"POLW02","Półwiejska",52.3997682900,16.9283692100,A
3971,"PKDWR01","Pokrzywnica/Dworska",52.3902510402,16.6778633167,C
1324,"DASZ01","Daszewicka",52.3179565600,16.9543753500,A
3555,"BOWE03","Bohaterów Westerplatte",52.3702192000,16.8864906000,A
66,"BUKO42","Bukowska",52.4100013000,16.8886379300,A
1836,"DKSZK01","Dąbrówka/Szkoła",52.3760324300,16.7391836400,C
2654,"ZMKOS02","Zaniemyśl/Kościół",52.1516619700,17.1655036300,D
279,"ZOZYT01","Złotkowo/Żytnia",52.5021057200,16.8370466500,B
3707,"TRWYD02","Trzek/Wydzierżewice",52.3476982631,17.1710758428,B
2305,"CEZDR02","Czerwonak/Zdroje",52.4705100000,17.0002495100,B
2888,"POOSI02","Poklatki/Osiedle",52.3294866800,17.2034851800,B
207,"ZIII41","Żegrze III",52.3832832000,16.9691011900,A
1962,"SWWIA02","Swadzim/Wiadukt",52.4400425900,16.7560702000,B
1763,"KOKSM02","Komorniki/Ks.Malinowskiego",52.3395108200,16.8004001400,B
1910,"RKSPO02","Rokietnica/Spokojna",52.5138533200,16.7602602900,B
1376,"RAKA01","Radomska",52.3543120600,16.9481122600,A
1602,"BERG02","Bergera",52.3946092400,16.9168133500,A
1528,"SANT01","Sanocka",52.3611045100,16.9794658700,A
1530,"STRA02","Strzyżowska",52.3546086000,16.9808282800,A
3624,"KOJEZ05","Komorniki/Jeziorna",52.3293302141,16.8037453324,B
825,"AZAL02","Azaliowa",52.3636927500,16.9074394300,A
1400,"STMA02","Starołęka Mała",52.3761813600,16.9399001600,A
3883,"LUWSC04","Luboń/Wschodnia ",52.3432873797,16.8852661126,B
806,"RKAP02","Rondo Kaponiera",52.4078763800,16.9104943000,A
374,"MAGO02","Mateckiego",52.4623275700,16.8984868900,A
4188,"SKWIO02","Skórzewo/Wiosenna",52.3992341694,16.7823321080,B
826,"AZAL01","Azaliowa",52.3640988500,16.9074692300,A
1365,"TOMA01","Tomaszowska",52.3438885100,16.9334910300,A
748,"MATE02","Matejki",52.4062685300,16.9009621900,A
4056,"NARA71","Naramowice",52.4458593723,16.9451375473,A
280,"ZLPAW01","Złotniki/Pawłowicka",52.4976979800,16.8398987000,B
1321,"BBOSZ02","Babki/Ośrodek Zdrowia",52.3134674000,16.9362469600,B
4064,"PAWRZ02","Palędzie/Wrzosowa",52.3726579133,16.7266370637,C
2101,"GRCIE02","Góra/Ciepła",52.4755622700,16.6422255900,C
3887,"KBKAR02","Kobylniki/Karolewska",52.4756383742,16.7238626418,B
3973,"PKDZI01","Pokrzywnica/Działki",52.3929780000,16.6844130000,C
3914,"CZ I92","Os. Czecha I",52.3824467578,16.9834186667,A
1935,"WYZBO01","Wysogotowo/Zbożowa",52.4178391600,16.7746632200,B
1500,"ORGN01","Orle Gniazdo",52.3912558500,16.9756367900,A
921,"LURAT02","Luboń/Ratajskiego",52.3400849290,16.8922759552,B
352,"STRS04","Strzeszyn PKM",52.4613580400,16.8664274800,A
1336,"BBBAB01","Babki/",52.3177123300,16.9304748000,B
2024,"CYLIP01","Chyby/Lipowa",52.4607333976,16.7620994885,B
2175,"BOSZK01","Bolechowo-Os./Szkoła",52.5409308600,16.9732407100,C
2062,"LUOSK01","Luboń/Ośrodek Kultury",52.3283376170,16.8774888767,B
176,"SERA71","Serafitek",52.3971256800,16.9445062800,A
596,"MIED03","Międzyzdrojska",52.4350769500,16.8096441800,A
3945,"KNEKS01","Konarzewo/S5",52.3338958739,16.7289244860,C
882,"PUPPM01","Puszczykowo/Puszczykówko PKM",52.2722648700,16.8612408000,C
264,"GOPRO01","Golęczewo/Promienista",52.5371394900,16.8116125400,C
1492,"OSLE02","Os. Lecha",52.3895226900,16.9791244300,A
1115,"SLKA04","Słowiańska",52.4269517000,16.9193400100,A
3334,"LKKOS02","Lusówko/Kościół ",52.4259367100,16.6453625000,C
1430,"AWF02","AWF",52.3997468000,16.9359215600,A
3708,"TRWYD01","Trzek/Wydzierżewice",52.3473915902,17.1711053580,B
65,"RJEZ73","Rynek Jeżycki",52.4125350800,16.9047706000,A
727,"BUDZ01","Budziszyńska",52.3880865200,16.8490618300,A
2048,"TPNOW01","Tarnowo Pdg/Nowa",52.4623990300,16.6552319600,C
1788,"COSZK01","Chomęcice/Szkoła",52.3336658300,16.7407826600,C
96,"GLHE71","Głogowska/Hetmańska",52.3905273700,16.8944754200,A
2882,"SEMAL01","Siekierki Wielkie/Malinowa",52.3751333900,17.1598673400,C
1685,"DWZA42","Dworzec Zachodni",52.4011437400,16.9100521100,A
3617,"WIPKM01","Wiry/PKM",52.3160907461,16.8677931576,B
2165,"WRPOD01","Wiórek/Podleśna",52.3072488100,16.9095126200,B
712,"NAWA01","Nagietkowa",52.3888545000,16.8133637500,A
3858,"UZKOL02","Uzarzewo/ Przejazd Kolejowy",52.4558389312,17.1201474916,C
1897,"ZYSWI01","Żydowo/Świetlica",52.5467373500,16.7543667500,B
2161,"TUKRO01","Tulce/Krótka",52.3427530000,17.0762860000,B
2054,"RUNOW01","Rumianek/Nowa I",52.4629465300,16.6376637100,C
1876,"MRLES02","Mrowino/Leszka",52.5138104400,16.7246448500,B
1647,"KINZ01","Krzesinki",52.3402166400,17.0125720900,A
569,"STEK02","Strzeszynek",52.4641401500,16.8280997100,A
326,"SLSPR01","Suchy Las/Sprzeczna",52.4746912800,16.8935577600,B
2130,"SCSAR02","Szczytniki/Sarnia",52.2995050000,17.0112800000,B
2072,"LKSZA02","Lusówko/Szantowa",52.4394964500,16.6444631900,C
82,"WEGO42","Węgorka",52.3923300000,16.8580000000,A
1406,"WARO02","Warowna",52.3676200000,16.9484000000,A
4190,"SKCYT02","Skórzewo/Cytrynowa",52.3981079997,16.7836602887,B
1989,"LWBOC01","Lusowo/Boczna",52.4216198200,16.7179949900,C
3626,"KALI02","Kalinowa",52.3686642348,16.9037278244,A
2653,"ZMRYN02","Zaniemyśl/Rynek",52.1571402000,17.1595303900,D
2557,"GATUL02","Garby Wielkie/Tulecka",52.3703510000,17.0738340000,C
3873,"MOGI41","Mogileńska",52.4097737200,16.9925831100,A
797,"OSZW02","Os. Zwycięstwa",52.4354709200,16.9262548700,A
3713,"MALI02","Malinowa",52.3695900000,16.9109900000,A
1369,"ZAKL02","Zaklikowska",52.3494241300,16.9415749700,A
428,"UMTA02","Umultowo",52.4813508200,16.9438533300,A
179,"OPIA41","Os. Piastowskie",52.3903419900,16.9471468100,A
924,"LUPKM01","Luboń/PKM",52.3451906983,16.8921283796,B
3126,"KNSEZ01","Konarzewo/Sezamkowa",52.3376130196,16.7040137190,C
1159,"BALA02","Bałtycka",52.4254561100,16.9778232100,A
2489,"SDPLD02","Swarzędz/Południowa",52.4017700000,17.0808320000,B
2630,"KDBLA01","Kórnik/Bnin Błażejewska",52.2275991800,17.0939653600,C
1014,"FABI02","Fabianowo",52.3659023400,16.8590950900,A
546,"LITA02","Literacka",52.4402178800,16.8716956700,A
2208,"MWKOL02","Miękowo/Kolejowa",52.4978361500,16.9766955800,C
3346,"PMSZK01","Przeźmierowo/Szkoła",52.4249430000,16.7809540000,B
1059,"OPOL01","Opolska",52.3673960500,16.8956850100,A
351,"STRS03","Strzeszyn PKM",52.4616032400,16.8664355000,A
918,"LUZER01","Luboń/Żeromskiego ",52.3402022059,16.8829196600,B
2879,"GWBOR01","Gowarzewo/Borówkowa",52.3702308800,17.1486041600,B
1261,"CHAR01","Chartowo",52.3957706000,16.9834106800,A
1323,"GLKO02","Głuszyna Kościół",52.3199695300,16.9510315300,A
1658,"PUST02","Pusta",52.4102556400,16.9958114800,A
2092,"CDBRZ01","Ceradz Dolny/Brzoza Huby",52.4250398200,16.5444662500,C
2771,"DHCIS01","Dachowa/Cisowa",52.2918668007,17.0796674952,B
1354,"STRZ02","Strzeleckiego",52.3356666600,16.9244965400,A
445,"MAPO02","Maków Polnych",52.4636005600,16.9477802100,A
2093,"GBWIE01","Grzebienisko/Wierzbowa",52.4329071300,16.5316423700,C
1911,"RKTOP01","Rokietnica/Topolowa",52.5147635200,16.7652208100,B
